DESCRIPTION_item1,item2,DESCRIPTION_item2,antecedent support,consequent support,item2_count,Count_validate_item2,rule_support,Combined_Baskets,confidence,lift,TOTALQTY_item1,TOTALADJREV_item1,AUR_item1,TOTALQTY_item2,TOTALADJREV_item2,dept_item2,AUR_item2,Combined_ADJREV,ValueAdded_fromitem2,ExpectedVA_fromitem2
CrabCakes,3214543,BEANS CV FRENCH 8 OZ,0.159098404,0.009093457,2206,2206,0.001220156,296,0.007669189,0.843374334,46943.165,365938.355,7.795349014,2580,12871.2,3,4.988837209,378809.555,15.70486743,98.71165924
NYStrip,845360,TFM WHIPPED LIGHT CREAM AEROSOL CAN,0.175261344,0.006290397,1526,1526,0.001220156,296,0.006961921,1.106753845,20667.6425,291081.83,14.08393967,1688,6396.72,12,3.789526066,297478.55,7.804994064,44.53346003
Salmon,879762,LBM CHICKEN BREAST STRIPS 24OZ,0.285994592,0.004216957,1023,1023,0.001220156,296,0.004266359,1.011715158,11901.97778,129734.5489,10.90025131,1075.69,10746.17,10,9.990025007,140480.7189,13.11200007,45.84702104
FiletMignon,2686043,FIREHOOK CRACKERS,0.263875148,0.00435711,1057,1057,0.001220156,296,0.004623989,1.061251295,32963.67,584684.9525,17.73725294,1243,7412.57,4,5.963451327,592097.5225,9.044489183,34.27563845
FiletMignon,4039993,HERB OG TFM BASIL 1.5 OZ,0.263875148,0.004196346,1017,1018,0.001220156,296,0.004623989,1.10190827,32963.67,584684.9525,17.73725294,1114,4444.86,1,3.99,589129.8125,5.423421053,20.55298154
FiletMignon,2382659,SALAD OG ORGANIC GIRL SPINACH 10OZ,0.263875148,0.005709174,1385,1385,0.001220156,296,0.004623989,0.809922468,32963.67,584684.9525,17.73725294,1472,9368.28,12,6.364320652,594053.2325,11.43075979,43.31881901
RibEye,90,PEPPERS CV YELLOW BELL FAIR TRADE,0.187161984,0.005935892,1440,1440,0.001220156,296,0.006519249,1.098276216,17746.706,328282.894,18.49824379,1703,4985.97,3,2.9277569,333268.864,6.083659478,32.50478196
FiletMignon,171053,PP ROASTED WHITE WINE HERB CHICKEN,0.263875148,0.006034824,1464,1464,0.001220156,296,0.004623989,0.766217636,32963.67,584684.9525,17.73725294,1538.56,12146.87,12,7.894960223,596831.8225,14.82107209,56.16698722
Salmon,840448,GAROFALO,0.285994592,0.003281229,796,796,0.001220156,296,0.004266359,1.300231918,11901.97778,129734.5489,10.90025131,1031,2500.01,5,2.424839961,132234.5589,3.050401332,10.66594062
NYStrip,34,POTATOES CV WHITE,0.175261344,0.005857572,1421,1421,0.001220156,296,0.006961921,1.188533685,20667.6425,291081.83,14.08393967,2433.11,4355.22,5,1.789980724,295437.05,5.3140463,30.32069807
RibEye,34,POTATOES CV WHITE,0.187161984,0.005857572,1421,1421,0.001220156,296,0.006519249,1.11296112,17746.706,328282.894,18.49824379,2433.11,4355.22,5,1.789980724,332638.114,5.3140463,28.3927654
NYStrip,3091665,USDA PRIME FLANK STEAK,0.175261344,0.004732225,1148,1148,0.001220156,296,0.006961921,1.471172793,20667.6425,291081.83,14.08393967,2623.71,30836.89,4,11.75316251,321918.72,37.62580563,214.6839956
RibEye,-501158547,(I) LBM Schnitzel - LBM SCHNITZEL,0.187161984,0.003351306,813,813,0.001220156,296,0.006519249,1.945286288,17746.706,328282.894,18.49824379,829,-8685.28,5,-10.47681544,319597.614,-10.59739348,-56.62150648
Salmon,4039982,HERB OG TFM MINT .5 OZ,0.285994592,0.002741228,665,665,0.001216034,295,0.004251946,1.55110983,11901.97778,129734.5489,10.90025131,793,1974.57,2,2.49,131709.1189,2.401143278,8.39576463
Salmon,5065703,OATLY OATMILK,0.285994592,0.002530999,614,614,0.001216034,295,0.004251946,1.679947943,11901.97778,129734.5489,10.90025131,700,3493,5,4.99,133227.5489,4.247605032,14.8520467
FiletMignon,150696,SIRLOIN STEAK PREMIUM CHOICE,0.263875148,0.004732225,1148,1148,0.001216034,295,0.004608367,0.97382661,32963.67,584684.9525,17.73725294,1627.28,19073.08,13,11.72083477,603758.0325,23.19350432,87.89575093
Salmon,4921469,SALAD OG ORGANIC GIRL KALE/SPRING MIX 5OZ,0.285994592,0.003322451,806,806,0.001216034,295,0.004251946,1.279761832,11901.97778,129734.5489,10.90025131,834,3564.38,4,4.27383693,133298.9289,4.334405504,15.15555059
Salmon,-501158544,(I) Chicken Salad Croissant - CHICKEN SALAD DEAL,0.285994592,0.005404135,1311,1311,0.001216034,295,0.004251946,0.786794841,11901.97778,129734.5489,10.90025131,1309,-7184.41,4,-5.488472116,122550.1389,-8.736483272,-30.54772197
FiletMignon,1394,TANGELOS CV MINEOLA,0.263875148,0.004546729,1103,1103,0.001211911,294,0.004592745,1.010120831,32963.67,584684.9525,17.73725294,1856.57,3703.09,12,1.994586792,588388.0425,4.487816828,17.00734933
Salmon,2686043,FIREHOOK CRACKERS,0.285994592,0.00435711,1057,1057,0.001211911,294,0.004237532,0.972555787,11901.97778,129734.5489,10.90025131,1243,7412.57,4,5.963451327,137147.1189,8.98337777,31.41100577
FiletMignon,4607206,TOMATOES OG KALEIDOS MEDLEY,0.263875148,0.004113903,998,998,0.001211911,294,0.004592745,1.116396069,32963.67,584684.9525,17.73725294,1039,6223.61,4,5.99,590908.5625,7.542463643,28.58345581
RibEye,163927,[WENNER] FRENCH ROUNDS,0.187161984,0.006179099,1499,1499,0.001211911,294,0.0064752,1.047919827,17746.706,328282.894,18.49824379,1599,7973.52,4,4.986566604,336256.414,9.663199446,51.63014008
FiletMignon,1940100,PETE AND GERRYS ORGANIC DOZEN LARGE EGGS,0.263875148,0.004460164,1082,1082,0.001211911,294,0.004592745,1.029725764,32963.67,584684.9525,17.73725294,1302,6898.79,4,5.298609831,591583.7425,8.360721953,31.6843856
FiletMignon,844526,TFM ICE CREAM OLD FASHIONED,0.263875148,0.003965506,962,962,0.001211911,294,0.004592745,1.158173884,32963.67,584684.9525,17.73725294,1040,6229.6,4,5.99,590914.5525,7.549722992,28.61096635
RibEye,1339,CABBAGE CV GREEN,0.187161984,0.006381084,1548,1548,0.001207789,293,0.006453176,1.01129771,17746.706,328282.894,18.49824379,4769.77,4149.17,12,0.869888904,332432.064,5.011322756,26.77532398
FiletMignon,2128833,TURKEY OVEN ROASTED - GRAB & GO,0.263875148,0.005614365,1362,1362,0.001207789,293,0.004577124,0.81525228,32963.67,584684.9525,17.73725294,946.56,10382.83,2,10.96901411,595067.7825,12.54027004,47.52349783
FiletMignon,52601,BAKED POTATO SALAD,0.263875148,0.003949017,958,958,0.001207789,293,0.004577124,1.159053868,32963.67,584684.9525,17.73725294,993.73,5946.71,4,5.984231129,590631.6625,7.182372172,27.2188276
Salmon,7746,SOURDOUGH ALPINE,0.285994592,0.004291156,1041,1041,0.001207789,293,0.004223119,0.984144955,11901.97778,129734.5489,10.90025131,1075.94,5691.74,1,5.290016172,135426.2889,6.874422157,24.03689565
RibEye,-501151128,(I) Charlotte Test - 00205864000009,0.187161984,0.001207789,293,293,0.001207789,293,0.006453176,5.342965377,17746.706,328282.894,18.49824379,342,-1410.35,4,-4.123830409,326872.544,-1.703405512,-9.101236675
RibEye,3511815,BERRIES CV BLUEBERRIES 11 OZ LIMITED EDITION,0.187161984,0.006851009,1662,1662,0.001203667,292,0.006431151,0.938715939,17746.706,328282.894,18.49824379,1985,17845.15,3,8.99,346128.044,21.47961928,114.7648621
RibEye,8116,COLD SMOKED SALMON SIDE,0.187161984,0.00950155,2305,2305,0.001203667,292,0.006431151,0.676852881,17746.706,328282.894,18.49824379,1317.95,30337.65,12,23.0188171,358620.544,36.51643006,195.1060215
CrabCakes,392340,MUSHROOMS - CV WHOLE BABY BELLA 8OZ,0.159098404,0.012654993,3070,3070,0.001203667,292,0.007565551,0.597831306,46943.165,365938.355,7.795349014,3708,10006.74,12,2.69868932,375945.095,12.04478334,75.70650016
Salmon,496585,ROSEMARY SEA SALT SOURDOUGH ALPINE LOAF,0.285994592,0.004517874,1096,1096,0.001203667,292,0.004208706,0.931567818,11901.97778,129734.5489,10.90025131,1115.3,5899.96,4,5.290020622,135634.5089,7.101587521,24.83119516
Salmon,30844,LEEKS OG,0.285994592,0.002700007,655,655,0.001203667,292,0.004208706,1.558776073,11901.97778,129734.5489,10.90025131,638.82,2530.73,4,3.961569769,132265.2789,3.046156345,10.65109772
CrabCakes,8044,NORTH ATLANTIC LOBSTER TAILS,0.159098404,0.007885668,1913,1913,0.001203667,292,0.007565551,0.959405179,46943.165,365938.355,7.795349014,4561.77,56301.18,14,12.34195937,422239.535,67.76787594,425.9494393
NYStrip,462667,TFM SPRING WATER 24PK,0.175261344,0.006331619,1536,1536,0.001199545,291,0.006844321,1.080974963,20667.6425,291081.83,14.08393967,1754,8709.48,5,4.965496009,299791.31,10.44741245,59.61047769
RibEye,462667,TFM SPRING WATER 24PK,0.187161984,0.006331619,1536,1536,0.001199545,291,0.006409127,1.012241488,17746.706,328282.894,18.49824379,1754,8709.48,5,4.965496009,336992.374,10.44741245,55.82016298
NYStrip,850261,TFM COCKTAIL SAUCES,0.175261344,0.01084537,2631,2631,0.001199545,291,0.006844321,0.631082304,20667.6425,291081.83,14.08393967,2766,8270.34,4,2.99,299352.17,9.920644292,56.60486253
NYStrip,64512,TOMATOES OG GRAPE,0.175261344,0.007329178,1778,1778,0.001199545,291,0.006844321,0.933845637,20667.6425,291081.83,14.08393967,1926,7429.27,12,3.857357217,298511.1,8.91174305,50.84830938
FiletMignon,2225596,PROSCIUTTO ITALIANO VERONI,0.263875148,0.0036852,894,894,0.001199545,291,0.004545881,1.233550631,32963.67,584684.9525,17.73725294,994,10924.06,12,10.99,595609.0125,13.10390062,49.6594723
FiletMignon,5360528,LBM - LEMON BUTTER BREADED CHICKEN CUTLETS,0.263875148,0.004752836,1153,1153,0.001199545,291,0.004545881,0.95645643,32963.67,584684.9525,17.73725294,1176.98,14111.89,7,11.98991487,598796.8425,16.92784589,64.15096682
RibEye,1387685,TFM EGGS BROWN CAGE FREE,0.187161984,0.006912841,1677,1677,0.001195423,290,0.006387102,0.923947501,17746.706,328282.894,18.49824379,1981,6506.63,13,3.28451792,334789.524,7.778173641,41.55851247
NYStrip,515047,BEANS CV GREEN 2 LB BAG,0.175261344,0.006512993,1580,1580,0.001195423,290,0.006820801,1.047260619,20667.6425,291081.83,14.08393967,1632,12771.73,4,7.825814951,303853.56,15.26761682,87.11342992
FiletMignon,2257580,CHICKEN SALAD MEAL DEAL,0.263875148,0.004744592,1151,1151,0.001195423,290,0.004530259,0.954825884,32963.67,584684.9525,17.73725294,1166,-5932.34,5,-5.087770154,578752.6125,-7.0916543,-26.87503671
NYStrip,1625,LETTUCE OG ROMAINE,0.175261344,0.005684441,1379,1379,0.001195423,290,0.006820801,1.199907018,20667.6425,291081.83,14.08393967,1561,4667.39,8,2.99,295749.22,5.579504271,31.83533881
Salmon,3178372,4-8 PER POUND COLOSSAL GRILLING SHRIMP,0.285994592,0.004266423,1035,1035,0.001195423,290,0.004179879,0.979715158,11901.97778,129734.5489,10.90025131,1082.21,21628.76,8,19.9857329,151363.3089,25.85551214,90.40559816
FiletMignon,5158010,STEAM BAG - BABY DUTCH POTATO W/ GARLIC HERB BUTTE,0.263875148,0.003400772,825,825,0.001195423,290,0.004530259,1.332126779,32963.67,584684.9525,17.73725294,1574.2,8096.8,4,5.143437937,592781.7525,9.679099063,36.68060112
FiletMignon,5303465,SALAD CV TAYLOR FARMS MAPLE BOURBON BACON,0.263875148,0.004381843,1063,1063,0.001191301,289,0.004514637,1.030305665,32963.67,584684.9525,17.73725294,1152,5274.61,5,4.578654514,589959.5625,6.283646163,23.8129517
NYStrip,2149485,TURKEY OVEN ROASTED REC,0.175261344,0.006348107,1540,1540,0.001191301,289,0.006797281,1.070757152,20667.6425,291081.83,14.08393967,1202.22,13675.1,12,11.37487315,304756.93,16.29115511,92.9534986
CrabCakes,394829,MINI CHOCOLATE CHIP COOKIES 18CT,0.159098404,0.007551774,1832,1832,0.001191301,289,0.007487823,0.991531579,46943.165,365938.355,7.795349014,2444.08,10678.83,5,4.36926369,376617.185,12.7216968,79.96118432
FiletMignon,1635,DELI KEY,0.263875148,0.004315888,1047,1047,0.001191301,289,0.004514637,1.046050546,32963.67,584684.9525,17.73725294,1093,8610.35,2,7.877721866,593295.3025,10.25751529,38.87260834
RibEye,171650,10% OFF - MILITARY DISCOUNT,0.187161984,0.003619245,878,878,0.001187178,288,0.006343053,1.75259001,17746.706,328282.894,18.49824379,884,-6929.43,5,-7.838721719,321353.464,-8.226470123,-43.95374504
NYStrip,2148874,16-20 PER LB COLOSSAL COCKTAIL SHRIMP,0.175261344,0.010082773,2446,2446,0.001187178,288,0.006773761,0.67181531,20667.6425,291081.83,14.08393967,1895.87,37894.97,3,19.98816902,328976.8,44.9880926,256.6914731
Salmon,840010,OAK ROASTED SALMON,0.285994592,0.004373598,1061,1061,0.001187178,288,0.004151052,0.949115975,11901.97778,129734.5489,10.90025131,569.07,12493.33,14,21.9539424,142227.8789,14.83181243,51.86046469
Salmon,24917,CUTS - WATERMELON QUARTERS,0.285994592,0.003367794,817,817,0.001187178,288,0.004151052,1.232572888,11901.97778,129734.5489,10.90025131,2765.56,3567.66,4,1.290031675,133302.2089,4.235449149,14.80954281
FiletMignon,1403536,TOMATOES CV CHERRY #9 10 OZ,0.263875148,0.004814668,1168,1168,0.001187178,288,0.004499016,0.934439427,32963.67,584684.9525,17.73725294,1296,6422.04,997,4.955277778,591106.9925,7.624107638,28.89285969
NYStrip,7428,PEPPERONI PIZZA 12 IN,0.175261344,0.004785813,1161,1161,0.001187178,288,0.006773761,1.415383505,20667.6425,291081.83,14.08393967,1744.23,9590,4,5.498128114,300671.83,11.38504155,64.96036879
FiletMignon,7428,PEPPERONI PIZZA 12 IN,0.263875148,0.004785813,1161,1161,0.001187178,288,0.004499016,0.940073429,32963.67,584684.9525,17.73725294,1744.23,9590,4,5.498128114,594274.9525,11.38504155,43.14556191
CrabCakes,845670,TATES BAKE SHOP COOKIES,0.159098404,0.005882304,1427,1427,0.001183056,287,0.007436004,1.264131056,46943.165,365938.355,7.795349014,1695,9249.55,7,5.456961652,375187.905,10.94273863,68.77968831
FiletMignon,4665233,SALAD TFM GARDEN VALLEY GREENS BLEND,0.263875148,0.004352988,1056,1056,0.001183056,287,0.004483394,1.029957935,32963.67,584684.9525,17.73725294,1172,4675.29,12,3.98915529,589360.2425,5.531131406,20.96116834
NYStrip,11714,JUICE TFM FRESH SQUEEZED CV ORANGE 64 OZ,0.175261344,0.006921086,1679,1679,0.001183056,287,0.006750241,0.975315357,20667.6425,291081.83,14.08393967,1803,15301.98,5,8.486955075,306383.81,18.10310422,103.292054
Salmon,3778753,CASHEWS ROASTED NO SALT LB,0.285994592,0.003046267,739,739,0.001178934,286,0.004122225,1.353205562,11901.97778,129734.5489,10.90025131,1196.89,5442.05,1,4.546825523,135176.5989,6.415818741,22.43335688
CrabCakes,49320,TOMATOES CV HEIRLOOM,0.159098404,0.008800785,2135,2135,0.001178934,286,0.007410094,0.841981077,46943.165,365938.355,7.795349014,2408.94,12019.98,3,4.989738225,377958.335,14.17076524,89.06918541
Salmon,850080,YASSO FROZEN YOGURT,0.285994592,0.003009168,730,730,0.001178934,286,0.004122225,1.369888918,11901.97778,129734.5489,10.90025131,1043,6740.57,4,6.462674976,136475.1189,7.946688349,27.78614903
FiletMignon,3458213,HAM OFF THE BONE REC,0.263875148,0.004789935,1162,1162,0.001178934,286,0.004467773,0.932741746,32963.67,584684.9525,17.73725294,759.22,8337.81,5,10.98207371,593022.7625,9.829729175,37.25143969
FiletMignon,1851256,APPLES CV ENVY,0.263875148,0.005082608,1233,1233,0.001178934,286,0.004467773,0.879031556,32963.67,584684.9525,17.73725294,2205.1,5535.37,9,2.510258038,590220.3225,6.525836878,24.73077483
Salmon,45820,MANGOS CV CHAMPAGNE,0.285994592,0.003248252,788,788,0.001178934,286,0.004122225,1.269059531,11901.97778,129734.5489,10.90025131,2281,2647.39,4,1.160626918,132381.9389,3.121098552,10.91313837
NYStrip,77,CELERY HEART CV,0.175261344,0.006801543,1650,1650,0.001174812,285,0.006703201,0.985541185,20667.6425,291081.83,14.08393967,1753,6993.47,1,3.989429549,298075.3,8.216012688,46.8786356
Salmon,8067,21-25 CT WILD AMERICAN SHRIMP,0.285994592,0.003033901,736,736,0.001174812,285,0.004107812,1.353970572,11901.97778,129734.5489,10.90025131,801.78,11092.88,10,13.83531642,140827.4289,13.03204887,45.56746613
FiletMignon,853053,FEVER-TREE CARBONATED MIXERS 4 PK,0.263875148,0.003895429,945,945,0.001174812,285,0.004452151,1.142916654,32963.67,584684.9525,17.73725294,1278,7655.22,4,5.99,592340.1725,8.993444549,34.08219608
NYStrip,7836,CORNED BEEF BRISKET,0.175261344,0.005173295,1255,1255,0.001174812,285,0.006703201,1.295731438,20667.6425,291081.83,14.08393967,4343.91,30303.34,4,6.97605153,321385.17,35.60072838,203.1293812
NYStrip,3691985,VITAL FARMS PASTURED RAISED LARGE EGGS 18CT,0.175261344,0.005301082,1286,1286,0.001174812,285,0.006703201,1.264496854,20667.6425,291081.83,14.08393967,1391,9745.09,14,7.00581596,300826.92,11.44864897,65.32329774
Salmon,3452715,ORGANIC VALLEY SHREDDED CHEESE,0.285994592,0.003528558,856,856,0.00117069,284,0.004093399,1.160076835,11901.97778,129734.5489,10.90025131,988,5914.72,9,5.986558704,135649.2689,6.924302862,24.211307
Salmon,847309,PURELY ELIZABETH ANCIENT GRAIN GRANOLA,0.285994592,0.002972068,721,721,0.00117069,284,0.004093399,1.377289558,11901.97778,129734.5489,10.90025131,868,5235.32,12,6.031474654,134969.8689,6.128936156,21.43025195
Salmon,2038985,SIGGIS SKYR ICELANDIC YOGURT TUB,0.285994592,0.002753595,668,668,0.00117069,284,0.004093399,1.486565526,11901.97778,129734.5489,10.90025131,746,3972.64,4,5.325254692,133707.1889,4.650729455,16.26159931
CrabCakes,77,CELERY HEART CV,0.159098404,0.006801543,1650,1650,0.00117069,284,0.007358275,1.081853795,46943.165,365938.355,7.795349014,1753,6993.47,1,3.989429549,372931.825,8.187184573,51.45987874
RibEye,154662,PEPPER BACON,0.187161984,0.003174054,770,770,0.00117069,284,0.006254956,1.970652165,17746.706,328282.894,18.49824379,747.24,5923.02,6,7.926529629,334205.914,6.934019588,37.04822659
CrabCakes,7930,BACON - APPLEWOOD SMOKED NUESKE'S,0.159098404,0.011562624,2805,2805,0.00117069,284,0.007358275,0.636384586,46943.165,365938.355,7.795349014,2855.75,28503.56,3,9.981111792,394441.915,33.36882931,209.7370463
RibEye,482700,CHOCOLATE CHIP CRISPIES COOKIES 12CT,0.187161984,0.006092534,1478,1478,0.001166568,283,0.006232931,1.023044115,17746.706,328282.894,18.49824379,1565.8,9162.75,4,5.851800996,337445.644,10.68896852,57.1107887
CrabCakes,1479,SQUASH CV YELLOW,0.159098404,0.01000033,2426,2426,0.001166568,283,0.007332366,0.733212426,46943.165,365938.355,7.795349014,2241.02,5253.05,4,2.34404423,371191.405,6.128038641,38.51728547
Salmon,3373816,TERRAPIN RIDGE AIOLI,0.285994592,0.002988557,725,725,0.001166568,283,0.004078985,1.364867864,11901.97778,129734.5489,10.90025131,796,3991.04,14,5.013869347,133725.5889,4.655818494,16.27939349
FiletMignon,64,PEARS CV BARTLETT,0.263875148,0.004616805,1120,1120,0.001166568,283,0.004420908,0.957568657,32963.67,584684.9525,17.73725294,1578.3,3140.53,4,1.989818159,587825.4825,3.663640969,13.88399397
NYStrip,5100886,LEMONS CV SEEDLESS 2 LB,0.175261344,0.007020017,1703,1703,0.001166568,283,0.006656161,0.948168776,20667.6425,291081.83,14.08393967,1751,10105.49,3,5.771267847,301187.32,11.78873858,67.26376908
FiletMignon,65839,HOT YUKON GOLD WHIPPED POTATOES,0.263875148,0.00356978,866,866,0.001166568,283,0.004420908,1.238425977,32963.67,584684.9525,17.73725294,1007.18,6031.23,4,5.988234476,590716.1825,7.035838321,26.66351251
FiletMignon,27319,SOURDOUGH BAGUETTE,0.263875148,0.0036852,894,894,0.001166568,283,0.004420908,1.199638586,32963.67,584684.9525,17.73725294,929,3706.71,12,3.99,588391.6625,4.324128289,16.38702362
FiletMignon,1981915,MEDITERRANEAN PASTA SALAD,0.263875148,0.004765202,1156,1156,0.001162446,282,0.004405286,0.924469918,32963.67,584684.9525,17.73725294,851.24,8511.63,2,9.999095437,593196.5825,9.894306737,37.4961674
NYStrip,2069116,CELSIUS DRINK SPARKLING,0.175261344,0.006183221,1500,1500,0.001162446,282,0.006632641,1.072683774,20667.6425,291081.83,14.08393967,3552,8486.16,12,2.389121622,299567.99,9.864699248,56.28565327
NYStrip,482700,CHOCOLATE CHIP CRISPIES COOKIES 12CT,0.175261344,0.006092534,1478,1478,0.001162446,282,0.006632641,1.08865065,20667.6425,291081.83,14.08393967,1565.8,9162.75,4,5.851800996,300244.58,10.65119831,60.77323188
FiletMignon,1328,APPLES CV GRANNY SMITH,0.263875148,0.004839401,1174,1174,0.001162446,282,0.004405286,0.910295762,32963.67,584684.9525,17.73725294,1937.34,5211.41,4,2.68998214,589896.3625,6.05798056,22.9577533
CrabCakes,985866,BEANS OG GREEN 12 OZ,0.159098404,0.009806589,2379,2379,0.001162446,282,0.007306457,0.745055875,46943.165,365938.355,7.795349014,2582,15393.18,3,5.961727343,381331.535,17.89373417,112.469602
RibEye,188869,BROCCOLI CRANBERRY SLAW,0.187161984,0.008726586,2117,2117,0.001162446,282,0.006210907,0.71172236,17746.706,328282.894,18.49824379,1400.79,12211.52,14,8.717595071,340494.414,14.19522754,75.84460929
Salmon,7933,HOT ITALIAN SAUSAGE,0.285994592,0.006014213,1459,1459,0.001162446,282,0.004064572,0.675827712,11901.97778,129734.5489,10.90025131,1628.04,10529.34,3,6.467494656,140263.8889,12.23978482,42.79725973
RibEye,854085,SHRIMP COCKTAIL,0.187161984,0.007362155,1786,1786,0.001162446,282,0.006210907,0.843626112,17746.706,328282.894,18.49824379,2097.84,13476.08,12,6.423788277,341758.974,15.66520973,83.69867324
FiletMignon,4665234,SALAD TFM ITALIAN RESTAURANT BLEND,0.263875148,0.004785813,1161,1161,0.001162446,282,0.004405286,0.920488566,32963.67,584684.9525,17.73725294,1234,4917.66,12,3.985137763,589602.6125,5.716512169,21.66370044
Salmon,5080457,SALAD CV TAYLOR FARMS EVERYTHING BAGEL,0.285994592,0.004175735,1013,1013,0.001158323,281,0.004050159,0.969927011,11901.97778,129734.5489,10.90025131,1100,5040.63,4,4.582390909,134775.1789,5.838679882,20.41535068
